log_id,employee_id,base,crew_type,month,total_duty_hrs,monthly_hour_cap,utilization_pct,n_pairings_flown,rest_violations,max_consecutive_days,redye_pairing_pct,fatigue_risk_score,called_out
92261,10437,LAX,Flight Attendant,2024-05,94.5,90,105.0,19,2,4,12.2,83.3,False
92262,10437,LAX,Flight Attendant,2024-06,94.5,90,105.0,16,1,6,2.0,66.8,False
92263,10438,LAX,Captain,2024-01,51.0,100,51.0,8,0,5,17.3,29.4,False
92264,10438,LAX,Captain,2024-02,50.4,100,50.4,10,0,3,3.9,25.0,False
92265,10438,LAX,Captain,2024-03,105.0,100,105.0,19,0,5,13.6,53.0,True
92266,10438,LAX,Captain,2024-04,41.1,100,41.1,9,0,3,0.7,24.9,False
92267,10438,LAX,Captain,2024-05,102.6,100,102.6,15,0,3,2.0,52.5,False
92268,10438,LAX,Captain,2024-06,67.8,100,67.8,12,0,6,18.8,39.6,True
92269,10439,LAX,Flight Attendant,2024-01,94.5,90,105.0,23,0,7,24.6,55.0,False
92270,10439,LAX,Flight Attendant,2024-02,94.5,90,105.0,20,0,7,18.1,51.5,False
92271,10439,LAX,Flight Attendant,2024-03,94.5,90,105.0,18,0,4,9.3,59.0,True
92272,10439,LAX,Flight Attendant,2024-04,94.5,90,105.0,20,1,6,11.8,72.3,False
92273,10439,LAX,Flight Attendant,2024-05,91.3,90,101.4,15,0,7,18.9,54.5,False
92274,10439,LAX,Flight Attendant,2024-06,60.5,90,67.2,12,0,7,14.8,45.3,False
92275,10440,LAX,Senior FA,2024-01,94.5,90,105.0,16,0,4,7.0,57.8,False
92276,10440,LAX,Senior FA,2024-02,60.5,90,67.2,14,0,7,16.9,37.5,False
92277,10440,LAX,Senior FA,2024-03,55.3,90,61.4,12,0,4,10.3,36.9,False
92278,10440,LAX,Senior FA,2024-04,70.0,90,77.8,11,0,4,23.2,43.3,False
92279,10440,LAX,Senior FA,2024-05,70.6,90,78.4,19,0,7,3.0,40.6,True
92280,10440,LAX,Senior FA,2024-06,60.5,90,67.2,11,0,5,16.8,41.5,False
92281,10441,JFK,Flight Attendant,2024-01,88.3,90,98.1,18,2,7,10.4,79.1,True
92282,10441,JFK,Flight Attendant,2024-02,39.1,90,43.4,11,0,6,2.1,23.1,False
92283,10441,JFK,Flight Attendant,2024-03,84.5,90,93.9,16,1,7,24.0,61.8,False
92284,10441,JFK,Flight Attendant,2024-04,49.5,90,55.0,13,0,4,0.9,26.8,True
92285,10441,JFK,Flight Attendant,2024-05,94.5,90,105.0,22,0,5,2.8,55.3,False
92286,10441,JFK,Flight Attendant,2024-06,80.9,90,89.9,16,2,7,5.3,70.6,True
92287,10442,JFK,First Officer,2024-01,79.5,100,79.5,18,0,3,1.8,35.9,False
92288,10442,JFK,First Officer,2024-02,52.2,100,52.2,9,0,4,6.7,23.5,False
92289,10442,JFK,First Officer,2024-03,34.5,100,34.5,8,0,3,6.6,20.8,True
92290,10442,JFK,First Officer,2024-04,78.2,100,78.2,18,0,3,1.1,38.8,True
92291,10442,JFK,First Officer,2024-05,58.7,100,58.7,13,0,5,20.2,36.6,False
92292,10442,JFK,First Officer,2024-06,72.8,100,72.8,19,0,5,16.9,39.3,False
92293,10444,JFK,First Officer,2024-01,95.7,100,95.7,18,0,6,12.0,48.9,False
92294,10444,JFK,First Officer,2024-02,76.0,100,76.0,19,0,4,19.0,43.5,True
92295,10444,JFK,First Officer,2024-03,40.4,100,40.4,8,0,4,0.8,16.1,False
92296,10444,JFK,First Officer,2024-04,98.6,100,98.6,15,2,6,13.5,80.9,True
92297,10444,JFK,First Officer,2024-05,83.4,100,83.4,16,0,3,12.8,47.7,False
92298,10444,JFK,First Officer,2024-06,62.8,100,62.8,12,0,6,12.7,37.1,True
92299,10445,JFK,Senior FA,2024-01,84.6,90,94.0,14,0,4,22.8,55.1,True
92300,10445,JFK,Senior FA,2024-02,88.7,90,98.6,13,2,4,20.6,77.8,False
92301,10445,JFK,Senior FA,2024-03,94.5,90,105.0,18,2,5,11.3,79.2,False
92302,10445,JFK,Senior FA,2024-04,53.4,90,59.3,14,0,4,3.7,28.2,True
92303,10445,JFK,Senior FA,2024-05,80.1,90,89.0,16,2,4,20.1,72.9,False
92304,10445,JFK,Senior FA,2024-06,94.5,90,105.0,17,0,6,23.3,54.1,False
92305,10446,JFK,Captain,2024-01,60.2,100,60.2,10,0,4,14.2,35.7,False
92306,10446,JFK,Captain,2024-02,72.8,100,72.8,19,0,6,13.2,42.8,False
92307,10446,JFK,Captain,2024-03,59.3,100,59.3,10,0,3,17.0,32.1,True
92308,10446,JFK,Captain,2024-04,57.2,100,57.2,13,0,5,17.8,30.3,False
92309,10446,JFK,Captain,2024-05,53.8,100,53.8,14,0,4,25.0,33.6,False
92310,10446,JFK,Captain,2024-06,95.8,100,95.8,18,0,6,23.1,50.0,False
92311,10448,JFK,Captain,2024-01,62.6,100,62.6,15,0,4,14.2,39.5,False
92312,10448,JFK,Captain,2024-02,64.7,100,64.7,17,0,3,19.7,33.3,True
92313,10448,JFK,Captain,2024-03,76.2,100,76.2,19,0,3,9.9,42.3,False
92314,10448,JFK,Captain,2024-04,53.2,100,53.2,9,0,4,6.2,33.6,True
92315,10448,JFK,Captain,2024-05,104.9,100,104.9,15,2,6,5.7,82.7,False
92316,10448,JFK,Captain,2024-06,68.9,100,68.9,11,0,5,13.3,39.6,True
92317,10449,JFK,Senior FA,2024-01,94.5,90,105.0,22,2,7,20.2,79.9,False
92318,10449,JFK,Senior FA,2024-02,74.8,90,83.1,13,0,4,9.2,48.6,True
92319,10449,JFK,Senior FA,2024-03,78.1,90,86.8,18,0,4,11.2,46.0,False
92320,10449,JFK,Senior FA,2024-04,64.1,90,71.2,17,0,4,7.0,35.5,False
92321,10449,JFK,Senior FA,2024-05,86.0,90,95.6,17,2,4,6.5,70.0,True
92322,10449,JFK,Senior FA,2024-06,74.1,90,82.3,18,0,7,12.5,43.6,False
92323,10450,JFK,First Officer,2024-01,65.0,100,65.0,13,0,3,16.5,37.4,False
92324,10450,JFK,First Officer,2024-02,64.3,100,64.3,13,0,5,13.6,32.3,False
92325,10450,JFK,First Officer,2024-03,89.8,100,89.8,17,2,5,9.1,64.0,False
92326,10450,JFK,First Officer,2024-04,51.3,100,51.3,9,0,3,1.2,27.8,False
92327,10450,JFK,First Officer,2024-05,52.8,100,52.8,10,0,3,7.3,29.0,False
92328,10450,JFK,First Officer,2024-06,42.5,100,42.5,11,0,3,9.8,19.3,True
92329,10451,JFK,Flight Attendant,2024-01,83.7,90,93.0,16,0,4,13.4,52.6,True
92330,10451,JFK,Flight Attendant,2024-02,91.4,90,101.6,15,2,5,22.8,81.6,False
92331,10451,JFK,Flight Attendant,2024-03,74.2,90,82.4,15,0,4,11.9,43.0,True
92332,10451,JFK,Flight Attendant,2024-04,94.5,90,105.0,19,0,7,3.6,44.1,False
92333,10451,JFK,Flight Attendant,2024-05,90.7,90,100.8,23,1,4,18.7,67.5,True
92334,10451,JFK,Flight Attendant,2024-06,94.5,90,105.0,18,2,5,19.5,77.1,True
92335,10452,JFK,Flight Attendant,2024-01,62.7,90,69.7,10,0,7,6.7,35.1,False
92336,10452,JFK,Flight Attendant,2024-02,94.5,90,105.0,23,0,7,3.6,53.6,False
92337,10452,JFK,Flight Attendant,2024-03,94.5,90,105.0,21,2,4,5.6,81.5,False
92338,10452,JFK,Flight Attendant,2024-04,65.5,90,72.8,18,0,6,24.9,47.4,False
92339,10452,JFK,Flight Attendant,2024-05,94.5,90,105.0,19,0,6,5.9,53.9,False
92340,10452,JFK,Flight Attendant,2024-06,94.5,90,105.0,23,0,6,0.2,54.3,True
92341,10453,JFK,Flight Attendant,2024-01,60.5,90,67.2,16,0,5,1.0,32.7,True
92342,10453,JFK,Flight Attendant,2024-02,53.4,90,59.3,14,0,7,19.9,36.4,False
92343,10453,JFK,Flight Attendant,2024-03,65.1,90,72.3,15,0,6,8.8,35.0,True
92344,10453,JFK,Flight Attendant,2024-04,69.8,90,77.6,18,0,4,18.8,46.1,False
92345,10453,JFK,Flight Attendant,2024-05,68.0,90,75.6,13,0,7,23.4,45.1,False
92346,10453,JFK,Flight Attendant,2024-06,94.5,90,105.0,16,2,5,18.7,86.0,False
92347,10454,JFK,Flight Attendant,2024-01,65.9,90,73.2,12,0,4,12.5,41.5,False
92348,10454,JFK,Flight Attendant,2024-02,53.9,90,59.9,11,0,5,3.1,25.9,False
92349,10454,JFK,Flight Attendant,2024-03,56.3,90,62.6,11,0,7,18.5,34.9,False
92350,10454,JFK,Flight Attendant,2024-04,39.7,90,44.1,11,0,4,20.5,28.4,False
92351,10454,JFK,Flight Attendant,2024-05,89.8,90,99.8,18,0,6,18.9,56.6,False
92352,10454,JFK,Flight Attendant,2024-06,94.5,90,105.0,17,1,7,7.2,63.9,True
92353,10457,JFK,Captain,2024-01,32.6,100,32.6,8,0,4,0.5,18.5,False
92354,10457,JFK,Captain,2024-02,82.9,100,82.9,17,0,4,22.2,49.9,False
92355,10457,JFK,Captain,2024-03,56.8,100,56.8,11,0,3,6.7,26.8,True
92356,10457,JFK,Captain,2024-04,61.9,100,61.9,12,0,4,19.2,34.7,False
92357,10457,JFK,Captain,2024-05,83.9,100,83.9,17,0,5,16.6,44.3,False
92358,10457,JFK,Captain,2024-06,42.3,100,42.3,10,0,3,19.8,25.5,True
92359,10458,JFK,Flight Attendant,2024-01,94.5,90,105.0,19,2,4,9.5,80.6,False
92360,10458,JFK,Flight Attendant,2024-02,78.2,90,86.9,13,0,7,21.4,54.1,False
92361,10458,JFK,Flight Attendant,2024-03,94.5,90,105.0,22,1,7,4.7,71.1,False
92362,10458,JFK,Flight Attendant,2024-04,88.9,90,98.8,14,2,4,13.6,77.2,True
92363,10458,JFK,Flight Attendant,2024-05,84.8,90,94.2,21,0,4,5.4,47.5,False
92364,10458,JFK,Flight Attendant,2024-06,92.1,90,102.3,18,1,6,11.7,65.4,False
92365,10459,JFK,Senior FA,2024-01,94.5,90,105.0,23,2,6,22.1,81.0,False
92366,10459,JFK,Senior FA,2024-02,93.1,90,103.4,18,1,4,2.2,59.9,True
92367,10459,JFK,Senior FA,2024-03,94.5,90,105.0,23,2,7,14.9,79.5,False
92368,10459,JFK,Senior FA,2024-04,94.5,90,105.0,16,0,7,0.9,50.2,False
92369,10459,JFK,Senior FA,2024-05,56.8,90,63.1,15,0,6,15.0,29.9,False
92370,10459,JFK,Senior FA,2024-06,61.9,90,68.8,14,0,4,13.8,34.6,False
92371,10460,JFK,Senior FA,2024-01,69.5,90,77.2,19,0,7,22.6,45.8,False
92372,10460,JFK,Senior FA,2024-02,94.5,90,105.0,18,1,5,4.1,61.0,True
92373,10460,JFK,Senior FA,2024-03,92.4,90,102.7,21,2,5,24.1,83.6,True
92374,10460,JFK,Senior FA,2024-04,94.5,90,105.0,22,0,4,10.2,54.3,False
92375,10460,JFK,Senior FA,2024-05,94.5,90,105.0,23,2,7,14.2,81.0,False
92376,10460,JFK,Senior FA,2024-06,62.2,90,69.1,17,0,5,20.5,36.6,False
92377,10461,JFK,First Officer,2024-01,51.7,100,51.7,8,0,3,17.5,31.0,True
92378,10461,JFK,First Officer,2024-02,31.8,100,31.8,8,0,4,16.3,21.0,True
92379,10461,JFK,First Officer,2024-03,39.6,100,39.6,10,0,6,14.5,20.0,True
92380,10461,JFK,First Officer,2024-04,43.1,100,43.1,12,0,4,14.2,18.3,False
92381,10461,JFK,First Officer,2024-05,98.9,100,98.9,18,1,6,6.7,63.7,False
92382,10461,JFK,First Officer,2024-06,93.1,100,93.1,15,2,5,10.0,71.3,True
92383,10462,JFK,Captain,2024-01,105.0,100,105.0,18,2,4,21.4,75.1,False
92384,10462,JFK,Captain,2024-02,90.6,100,90.6,15,2,3,24.1,74.5,False
92385,10462,JFK,Captain,2024-03,55.6,100,55.6,8,0,6,9.6,22.7,False
92386,10462,JFK,Captain,2024-04,64.0,100,64.0,18,0,3,12.5,35.6,False
92387,10462,JFK,Captain,2024-05,74.6,100,74.6,18,0,4,19.7,44.5,False
92388,10462,JFK,Captain,2024-06,69.6,100,69.6,13,0,3,13.5,41.5,False
92389,10463,JFK,Captain,2024-01,44.2,100,44.2,12,0,4,7.9,23.2,False
92390,10463,JFK,Captain,2024-02,100.6,100,100.6,15,0,6,17.3,52.7,False
92391,10463,JFK,Captain,2024-03,71.4,100,71.4,16,0,4,23.3,42.9,False
92392,10463,JFK,Captain,2024-04,80.6,100,80.6,14,0,5,23.9,49.7,False
92393,10463,JFK,Captain,2024-05,52.7,100,52.7,13,0,6,13.6,29.4,False
92394,10463,JFK,Captain,2024-06,62.8,100,62.8,13,0,5,14.0,37.7,False
92395,10464,JFK,Senior FA,2024-01,94.5,90,105.0,20,2,4,19.4,79.1,False
92396,10464,JFK,Senior FA,2024-02,76.0,90,84.4,11,0,6,22.1,44.4,False
92397,10464,JFK,Senior FA,2024-03,58.9,90,65.4,14,0,5,23.6,43.6,False
92398,10464,JFK,Senior FA,2024-04,82.6,90,91.8,13,0,6,13.2,50.2,False
92399,10464,JFK,Senior FA,2024-05,82.4,90,91.6,13,2,6,20.0,77.7,True
92400,10464,JFK,Senior FA,2024-06,94.5,90,105.0,17,1,5,9.8,71.9,True
92401,10465,JFK,First Officer,2024-01,63.2,100,63.2,14,0,3,20.4,35.2,False
92402,10465,JFK,First Officer,2024-02,83.7,100,83.7,13,0,5,23.6,46.4,False
92403,10465,JFK,First Officer,2024-03,59.9,100,59.9,14,0,3,24.2,36.7,False
92404,10465,JFK,First Officer,2024-04,67.0,100,67.0,19,0,5,17.6,36.3,False
92405,10465,JFK,First Officer,2024-05,69.7,100,69.7,19,0,3,16.0,38.9,False
92406,10465,JFK,First Officer,2024-06,39.3,100,39.3,8,0,4,6.3,22.6,False
92407,10466,JFK,Flight Attendant,2024-01,94.5,90,105.0,18,2,4,4.1,76.4,False
92408,10466,JFK,Flight Attendant,2024-02,61.1,90,67.9,17,0,7,3.7,34.6,False
92409,10466,JFK,Flight Attendant,2024-03,94.5,90,105.0,20,2,7,18.8,81.8,False
92410,10466,JFK,Flight Attendant,2024-04,94.5,90,105.0,14,0,7,24.4,56.4,False
92411,10466,JFK,Flight Attendant,2024-05,82.1,90,91.2,21,0,7,20.8,47.4,True
92412,10466,JFK,Flight Attendant,2024-06,94.5,90,105.0,20,2,7,4.0,78.9,False
92413,10467,JFK,Captain,2024-01,29.1,100,29.1,8,0,4,20.0,22.1,False
92414,10467,JFK,Captain,2024-02,75.7,100,75.7,12,0,4,0.1,35.1,True
92415,10467,JFK,Captain,2024-03,71.1,100,71.1,19,0,6,16.4,40.1,False
92416,10467,JFK,Captain,2024-04,105.0,100,105.0,18,0,4,22.0,56.1,False
92417,10467,JFK,Captain,2024-05,48.0,100,48.0,10,0,3,11.6,29.7,True
92418,10467,JFK,Captain,2024-06,40.9,100,40.9,11,0,4,18.9,26.9,True
92419,10469,JFK,Senior FA,2024-01,94.5,90,105.0,21,1,4,21.1,67.3,False
92420,10469,JFK,Senior FA,2024-02,38.5,90,42.8,10,0,5,1.0,25.8,True
92421,10469,JFK,Senior FA,2024-03,67.3,90,74.8,11,0,7,14.9,46.8,False
92422,10469,JFK,Senior FA,2024-04,81.9,90,91.0,12,0,4,23.1,51.1,False
92423,10469,JFK,Senior FA,2024-05,90.0,90,100.0,13,2,6,18.0,79.7,False
92424,10469,JFK,Senior FA,2024-06,94.5,90,105.0,21,1,5,18.6,71.9,False
92425,10470,JFK,First Officer,2024-01,89.9,100,89.9,14,0,3,4.8,48.1,False
92426,10470,JFK,First Officer,2024-02,45.7,100,45.7,10,0,4,9.0,28.4,False
92427,10470,JFK,First Officer,2024-03,43.1,100,43.1,10,0,6,9.8,20.6,False
92428,10470,JFK,First Officer,2024-04,62.6,100,62.6,14,0,3,9.4,33.3,False
92429,10470,JFK,First Officer,2024-05,74.9,100,74.9,17,0,3,8.0,44.6,True
92430,10470,JFK,First Officer,2024-06,56.5,100,56.5,10,0,3,0.4,28.3,True
92431,10471,JFK,Flight Attendant,2024-01,94.5,90,105.0,18,2,6,16.2,80.9,False
92432,10471,JFK,Flight Attendant,2024-02,94.5,90,105.0,23,1,4,17.9,72.0,False
92433,10471,JFK,Flight Attendant,2024-03,65.5,90,72.8,13,0,5,2.7,43.1,True
92434,10471,JFK,Flight Attendant,2024-04,75.3,90,83.7,12,0,7,19.5,40.1,False
92435,10471,JFK,Flight Attendant,2024-05,94.5,90,105.0,20,0,6,18.2,56.5,False
92436,10471,JFK,Flight Attendant,2024-06,65.1,90,72.3,16,0,6,17.2,41.6,False
92437,10472,JFK,Flight Attendant,2024-01,92.8,90,103.1,22,0,7,18.7,55.3,True
92438,10472,JFK,Flight Attendant,2024-02,94.5,90,105.0,17,2,5,14.1,76.6,False
92439,10472,JFK,Flight Attendant,2024-03,94.5,90,105.0,23,0,6,0.7,51.7,False
92440,10472,JFK,Flight Attendant,2024-04,67.9,90,75.4,18,0,4,7.0,43.8,False
92441,10472,JFK,Flight Attendant,2024-05,94.5,90,105.0,23,2,4,21.2,86.2,True
92442,10472,JFK,Flight Attendant,2024-06,94.5,90,105.0,22,2,6,20.8,82.6,False
92443,10473,JFK,Flight Attendant,2024-01,84.2,90,93.6,13,0,4,13.0,48.3,False
92444,10473,JFK,Flight Attendant,2024-02,94.5,90,105.0,16,1,4,24.3,69.5,False
92445,10473,JFK,Flight Attendant,2024-03,87.1,90,96.8,19,1,4,5.0,63.9,False
92446,10473,JFK,Flight Attendant,2024-04,94.5,90,105.0,18,2,5,9.8,77.5,False
92447,10473,JFK,Flight Attendant,2024-05,68.9,90,76.6,17,0,5,2.9,37.5,False
92448,10473,JFK,Flight Attendant,2024-06,59.6,90,66.2,12,0,4,10.4,32.4,False
92449,10474,JFK,Flight Attendant,2024-01,87.9,90,97.7,16,1,7,20.2,67.8,False
92450,10474,JFK,Flight Attendant,2024-02,65.3,90,72.6,12,0,7,8.3,37.9,True
92451,10474,JFK,Flight Attendant,2024-03,94.5,90,105.0,23,2,6,15.6,81.6,False
92452,10474,JFK,Flight Attendant,2024-04,77.0,90,85.6,15,0,4,18.0,50.2,False
92453,10474,JFK,Flight Attendant,2024-05,70.1,90,77.9,19,0,5,4.2,42.5,False
92454,10474,JFK,Flight Attendant,2024-06,74.4,90,82.7,15,0,6,21.4,43.0,False
92455,10475,JFK,First Officer,2024-01,69.6,100,69.6,14,0,3,16.6,39.7,False
92456,10475,JFK,First Officer,2024-02,68.4,100,68.4,10,0,6,3.6,38.6,False
92457,10475,JFK,First Officer,2024-03,74.8,100,74.8,18,0,3,23.4,48.2,False
92458,10475,JFK,First Officer,2024-04,65.7,100,65.7,10,0,6,15.3,34.7,False
92459,10475,JFK,First Officer,2024-05,92.0,100,92.0,17,1,4,2.2,58.7,False
92460,10475,JFK,First Officer,2024-06,105.0,100,105.0,16,2,6,7.6,79.6,False
92461,10476,JFK,Flight Attendant,2024-01,94.5,90,105.0,18,0,6,4.2,52.5,False
92462,10476,JFK,Flight Attendant,2024-02,94.5,90,105.0,15,0,5,20.0,58.7,False
92463,10476,JFK,Flight Attendant,2024-03,94.5,90,105.0,22,1,4,3.1,66.7,False
92464,10476,JFK,Flight Attendant,2024-04,63.0,90,70.0,16,0,5,11.0,34.2,True
92465,10476,JFK,Flight Attendant,2024-05,75.5,90,83.9,21,0,4,0.4,38.0,False
92466,10476,JFK,Flight Attendant,2024-06,94.5,90,105.0,23,0,5,18.7,51.0,False
92467,10477,JFK,First Officer,2024-01,68.9,100,68.9,16,0,5,4.2,35.3,False
92468,10477,JFK,First Officer,2024-02,70.9,100,70.9,11,0,4,15.6,43.4,False
92469,10477,JFK,First Officer,2024-03,36.0,100,36.0,10,0,5,4.3,20.4,False
92470,10477,JFK,First Officer,2024-04,81.3,100,81.3,15,0,6,23.2,46.7,False
92471,10477,JFK,First Officer,2024-05,70.2,100,70.2,11,0,3,0.1,32.5,False
92472,10477,JFK,First Officer,2024-06,99.2,100,99.2,19,0,5,19.8,55.3,False
92473,10480,JFK,First Officer,2024-01,40.1,100,40.1,10,0,6,14.6,24.5,False
92474,10480,JFK,First Officer,2024-02,56.4,100,56.4,14,0,3,15.7,28.1,False
92475,10480,JFK,First Officer,2024-03,82.9,100,82.9,12,0,4,17.7,46.7,False
92476,10480,JFK,First Officer,2024-04,60.5,100,60.5,10,0,3,3.6,33.2,False
92477,10480,JFK,First Officer,2024-05,30.2,100,30.2,8,0,5,25.0,17.2,True
92478,10480,JFK,First Officer,2024-06,60.0,100,60.0,10,0,5,24.8,36.5,False
92479,10481,JFK,Flight Attendant,2024-01,91.3,90,101.4,16,0,7,17.0,48.5,False
92480,10481,JFK,Flight Attendant,2024-02,57.0,90,63.3,11,0,4,23.3,42.1,False
92481,10481,JFK,Flight Attendant,2024-03,94.5,90,105.0,22,2,4,10.2,75.3,False
92482,10481,JFK,Flight Attendant,2024-04,89.7,90,99.7,14,0,7,12.8,54.3,False
92483,10481,JFK,Flight Attendant,2024-05,76.1,90,84.6,15,0,7,17.5,45.7,False
92484,10481,JFK,Flight Attendant,2024-06,94.5,90,105.0,14,2,7,9.3,76.8,False
92485,10482,JFK,Flight Attendant,2024-01,58.2,90,64.7,11,0,5,1.5,35.4,True
92486,10482,JFK,Flight Attendant,2024-02,77.9,90,86.6,22,0,7,16.6,46.2,True
92487,10482,JFK,Flight Attendant,2024-03,53.4,90,59.3,13,0,5,2.4,29.3,False
92488,10482,JFK,Flight Attendant,2024-04,69.9,90,77.7,16,0,5,2.2,34.1,False
92489,10482,JFK,Flight Attendant,2024-05,94.5,90,105.0,18,0,6,5.1,54.1,False
92490,10482,JFK,Flight Attendant,2024-06,94.5,90,105.0,18,1,4,14.0,69.2,True
92491,10483,JFK,First Officer,2024-01,67.3,100,67.3,10,0,5,8.1,32.5,False
92492,10483,JFK,First Officer,2024-02,73.0,100,73.0,11,0,5,7.7,34.4,False
92493,10483,JFK,First Officer,2024-03,65.9,100,65.9,14,0,3,4.9,31.9,False
92494,10483,JFK,First Officer,2024-04,76.3,100,76.3,16,0,3,23.4,45.8,True
92495,10483,JFK,First Officer,2024-05,38.1,100,38.1,9,0,4,11.5,20.8,False
92496,10483,JFK,First Officer,2024-06,95.4,100,95.4,15,2,3,13.8,69.6,False
92497,10484,JFK,First Officer,2024-01,48.3,100,48.3,9,0,5,1.4,21.0,False
92498,10484,JFK,First Officer,2024-02,65.8,100,65.8,14,0,5,20.6,35.8,False
92499,10484,JFK,First Officer,2024-03,95.2,100,95.2,19,0,6,7.6,48.5,False
92500,10484,JFK,First Officer,2024-04,105.0,100,105.0,19,2,4,5.4,79.0,True
92501,10484,JFK,First Officer,2024-05,51.3,100,51.3,12,0,3,12.6,26.2,False
92502,10484,JFK,First Officer,2024-06,57.0,100,57.0,12,0,6,2.4,29.3,True
92503,10485,JFK,Senior FA,2024-01,56.2,90,62.4,10,0,6,23.6,35.6,True
92504,10485,JFK,Senior FA,2024-02,94.5,90,105.0,19,1,4,15.9,69.3,True
92505,10485,JFK,Senior FA,2024-03,50.2,90,55.8,14,0,5,7.9,26.7,True
92506,10485,JFK,Senior FA,2024-04,94.5,90,105.0,19,1,6,1.9,65.8,False
92507,10485,JFK,Senior FA,2024-05,94.5,90,105.0,19,2,5,22.6,82.0,False
92508,10485,JFK,Senior FA,2024-06,75.6,90,84.0,13,0,5,2.1,39.5,True
92509,10486,JFK,First Officer,2024-01,39.2,100,39.2,8,0,4,8.6,25.0,False
92510,10486,JFK,First Officer,2024-02,76.4,100,76.4,19,0,3,1.2,43.0,False
92511,10486,JFK,First Officer,2024-03,69.7,100,69.7,15,0,6,11.4,40.5,False
92512,10486,JFK,First Officer,2024-04,71.7,100,71.7,15,0,6,5.1,36.3,False
92513,10486,JFK,First Officer,2024-05,105.0,100,105.0,17,0,5,8.3,54.7,False
92514,10486,JFK,First Officer,2024-06,61.2,100,61.2,17,0,3,21.8,35.0,True
92515,10487,JFK,First Officer,2024-01,46.5,100,46.5,13,0,6,5.6,26.0,False
92516,10487,JFK,First Officer,2024-02,60.7,100,60.7,11,0,4,23.2,36.4,False
92517,10487,JFK,First Officer,2024-03,56.0,100,56.0,9,0,5,15.8,27.4,True
92518,10487,JFK,First Officer,2024-04,88.6,100,88.6,17,2,4,7.0,72.2,True
92519,10487,JFK,First Officer,2024-05,62.4,100,62.4,9,0,3,11.0,37.8,True
92520,10487,JFK,First Officer,2024-06,80.3,100,80.3,12,0,6,24.0,43.8,False
92521,10488,JFK,Senior FA,2024-01,69.3,90,77.0,13,0,4,21.3,38.3,False
92522,10488,JFK,Senior FA,2024-02,94.5,90,105.0,23,2,7,24.3,83.7,True
92523,10488,JFK,Senior FA,2024-03,94.5,90,105.0,22,0,7,2.2,50.9,False
92524,10488,JFK,Senior FA,2024-04,78.8,90,87.6,15,1,4,22.9,58.5,False
92525,10488,JFK,Senior FA,2024-05,94.5,90,105.0,22,1,4,12.0,69.8,False
92526,10488,JFK,Senior FA,2024-06,70.7,90,78.6,12,0,4,1.0,43.8,False
92527,10490,JFK,Captain,2024-01,80.6,100,80.6,17,0,5,3.1,42.7,True
92528,10490,JFK,Captain,2024-02,104.3,100,104.3,18,0,6,20.8,60.1,True
92529,10490,JFK,Captain,2024-03,59.3,100,59.3,10,0,3,14.5,34.0,False
92530,10490,JFK,Captain,2024-04,61.6,100,61.6,14,0,5,4.0,28.6,False
92531,10490,JFK,Captain,2024-05,98.6,100,98.6,15,0,4,21.5,53.9,False
92532,10490,JFK,Captain,2024-06,43.1,100,43.1,11,0,6,19.8,25.6,False
92533,10491,JFK,Captain,2024-01,41.0,100,41.0,9,0,6,23.5,25.4,False
92534,10491,JFK,Captain,2024-02,64.7,100,64.7,18,0,4,22.4,32.3,False
92535,10491,JFK,Captain,2024-03,105.0,100,105.0,16,2,5,6.7,75.8,True
92536,10491,JFK,Captain,2024-04,92.3,100,92.3,16,0,4,17.7,49.4,False
92537,10491,JFK,Captain,2024-05,100.1,100,100.1,16,0,3,13.5,55.7,False
92538,10491,JFK,Captain,2024-06,46.9,100,46.9,9,0,3,15.9,31.2,False
92539,10492,JFK,Captain,2024-01,94.9,100,94.9,14,0,4,17.9,52.1,True
92540,10492,JFK,Captain,2024-02,78.7,100,78.7,17,0,5,2.0,41.9,False
92541,10492,JFK,Captain,2024-03,105.0,100,105.0,17,1,6,11.9,69.8,False
92542,10492,JFK,Captain,2024-04,51.4,100,51.4,9,0,3,5.0,26.3,False
92543,10492,JFK,Captain,2024-05,89.9,100,89.9,17,2,6,12.3,67.0,False
92544,10492,JFK,Captain,2024-06,61.1,100,61.1,9,0,4,17.6,39.9,False
92545,10493,JFK,Senior FA,2024-01,94.5,90,105.0,21,2,5,14.3,81.9,False
92546,10493,JFK,Senior FA,2024-02,94.5,90,105.0,21,2,5,4.4,84.7,False
92547,10493,JFK,Senior FA,2024-03,94.5,90,105.0,23,1,7,10.8,73.2,False
92548,10493,JFK,Senior FA,2024-04,79.5,90,88.3,17,2,5,21.6,70.6,False
92549,10493,JFK,Senior FA,2024-05,60.4,90,67.1,12,0,4,5.8,29.3,False
92550,10493,JFK,Senior FA,2024-06,70.4,90,78.2,15,0,6,12.4,42.0,True
92551,10494,JFK,Flight Attendant,2024-01,94.5,90,105.0,22,0,4,14.7,51.7,False
92552,10494,JFK,Flight Attendant,2024-02,67.8,90,75.3,10,0,7,11.4,33.4,False
92553,10494,JFK,Flight Attendant,2024-03,94.5,90,105.0,21,1,5,7.6,66.4,True
92554,10494,JFK,Flight Attendant,2024-04,68.5,90,76.1,10,0,7,19.7,48.7,False
92555,10494,JFK,Flight Attendant,2024-05,52.1,90,57.9,14,0,6,20.3,36.3,False
