pairing_id,departure_date,departure_time,arrival_time,origin,destination,aircraft_type,flight_duration_hrs,pairing_type,pilots_required,fas_required,assigned_pilot_id,assigned_fa_id,is_deadhead,base
52752,2024-06-04,2024-06-04 09:00,2024-06-04 14:23,ATL,BNA,B757,5.39,Turn,2,3,10237,10137,False,ATL
52753,2024-03-16,2024-03-16 09:30,2024-03-16 14:49,ATL,MCO,B737,5.33,Overnight,2,2,10128,10147,False,ATL
52754,2024-05-13,2024-05-13 06:30,2024-05-13 07:39,ATL,BNA,B787,1.17,Multi-day,2,4,10130,10185,False,ATL
52755,2024-04-25,2024-04-25 18:45,2024-04-25 19:58,ATL,CHS,B737,1.22,Turn,2,2,10237,10220,False,ATL
52756,2024-02-20,2024-02-20 05:00,2024-02-20 10:11,ATL,MSY,B767,5.19,Multi-day,2,4,10170,10178,False,ATL
52757,2024-06-05,2024-06-05 08:15,2024-06-05 12:12,ATL,MCO,B737,3.96,Red-eye,2,2,10217,10190,False,ATL
52758,2024-02-16,2024-02-16 07:30,2024-02-16 09:22,ORD,MSP,B787,1.87,Overnight,2,4,10029,10006,False,ORD
52759,2024-02-29,2024-02-29 10:15,2024-02-29 15:31,ATL,BNA,A321,5.28,Overnight,2,3,10201,10145,False,ATL
52760,2024-02-06,2024-02-06 06:30,2024-02-06 10:43,DFW,ABQ,B737,4.23,Turn,2,2,10262,10323,False,DFW
52761,2024-04-14,2024-04-14 12:30,2024-04-14 16:27,DFW,LBB,A321,3.96,Overnight,2,3,10251,10303,False,DFW
52762,2024-02-18,2024-02-18 10:00,2024-02-18 11:25,ORD,MSP,A320,1.43,Overnight,2,2,10076,10097,False,ORD
52763,2024-03-03,2024-03-03 06:00,2024-03-03 08:18,DFW,ELP,B767,2.3,Turn,2,4,10281,10290,True,DFW
52764,2024-01-17,2024-01-17 12:30,2024-01-17 15:11,ATL,RDU,B737,2.69,Turn,2,2,10221,10199,False,ATL
52765,2024-04-12,2024-04-12 21:00,2024-04-13 01:33,ATL,MIA,B757,4.56,Overnight,2,3,10250,10244,False,ATL
52766,2024-06-14,2024-06-14 14:15,2024-06-14 17:37,ATL,CHS,B737,3.37,Overnight,2,2,10240,10245,False,ATL
52767,2024-01-04,2024-01-04 19:30,2024-01-04 22:27,LAX,BUR,A320,2.97,Turn,2,2,10407,10426,True,LAX
52768,2024-02-24,2024-02-24 08:00,2024-02-24 12:29,ORD,IND,B737,4.49,Overnight,2,2,10009,10101,False,ORD
52769,2024-04-21,2024-04-21 19:00,2024-04-21 23:54,JFK,BWI,A320,4.91,Overnight,2,2,10457,10497,False,JFK
52770,2024-05-29,2024-05-29 09:15,2024-05-29 14:31,DFW,AUS,B767,5.28,Turn,2,4,10302,10296,False,DFW
52771,2024-03-03,2024-03-03 06:30,2024-03-03 11:59,LAX,BUR,B737,5.5,Red-eye,2,2,10361,10422,False,LAX
52772,2024-04-21,2024-04-21 22:45,2024-04-22 02:39,JFK,SYR,B757,3.9,Overnight,2,3,10448,10460,False,JFK
52773,2024-04-15,2024-04-15 17:00,2024-04-15 21:09,JFK,ALB,A321,4.16,Overnight,2,3,10492,10473,False,JFK
52774,2024-03-25,2024-03-25 19:45,2024-03-25 23:44,ATL,MSY,B737,3.99,Turn,2,2,10205,10216,True,ATL
52775,2024-05-04,2024-05-04 15:00,2024-05-04 20:02,ORD,DTW,B737,5.04,Multi-day,2,2,10048,10070,False,ORD
52776,2024-06-03,2024-06-03 12:30,2024-06-03 14:12,LAX,LAS,B787,1.71,Overnight,2,4,10389,10368,False,LAX
52777,2024-01-31,2024-01-31 12:45,2024-01-31 16:07,ATL,MIA,A321,3.38,Turn,2,3,10143,10243,False,ATL
52778,2024-05-22,2024-05-22 18:15,2024-05-22 22:28,DFW,SAT,B757,4.23,Turn,2,3,10291,10315,False,DFW
52779,2024-01-20,2024-01-20 15:45,2024-01-20 18:29,ORD,PIT,B757,2.74,Overnight,2,3,10015,10061,False,ORD
52780,2024-01-05,2024-01-05 07:15,2024-01-05 12:27,DFW,ELP,A320,5.22,Turn,2,2,10319,10345,False,DFW
52781,2024-06-18,2024-06-18 16:15,2024-06-18 19:19,JFK,ALB,B787,3.08,Overnight,2,4,10498,10460,False,JFK
52782,2024-05-12,2024-05-12 08:15,2024-05-12 09:59,LAX,SFO,B737,1.75,Overnight,2,2,10383,10403,False,LAX
52783,2024-01-09,2024-01-09 15:30,2024-01-09 16:59,ORD,DTW,A320,1.49,Red-eye,2,2,10088,10070,False,ORD
52784,2024-01-19,2024-01-19 07:15,2024-01-19 08:31,ORD,IND,B757,1.28,Multi-day,2,3,10088,10060,False,ORD
52785,2024-04-10,2024-04-10 22:00,2024-04-11 00:01,ATL,MSY,B737,2.03,Overnight,2,2,10219,10144,False,ATL
52786,2024-01-09,2024-01-09 19:00,2024-01-09 23:58,ATL,MCO,B757,4.98,Turn,2,3,10206,10169,False,ATL
52787,2024-05-01,2024-05-01 12:00,2024-05-01 16:47,ATL,TPA,B767,4.8,Turn,2,4,10154,10202,False,ATL
52788,2024-01-16,2024-01-16 07:30,2024-01-16 10:12,ORD,PIT,B757,2.71,Overnight,2,3,10016,10031,False,ORD
52789,2024-06-09,2024-06-09 08:00,2024-06-09 13:27,LAX,BUR,B757,5.45,Multi-day,2,3,10396,10430,False,LAX
52790,2024-03-22,2024-03-22 15:00,2024-03-22 16:06,ORD,DTW,B737,1.1,Multi-day,2,2,10079,10012,False,ORD
52791,2024-01-25,2024-01-25 06:00,2024-01-25 09:07,DFW,SAT,B757,3.13,Overnight,2,3,10255,10268,False,DFW
52792,2024-05-26,2024-05-26 10:00,2024-05-26 14:31,DFW,ELP,B757,4.52,Overnight,2,3,10304,10332,False,DFW
52793,2024-03-25,2024-03-25 09:00,2024-03-25 10:15,ATL,CHS,A321,1.26,Multi-day,2,3,10203,10210,False,ATL
52794,2024-05-26,2024-05-26 09:45,2024-05-26 14:43,ATL,MCO,A320,4.97,Red-eye,2,2,10233,10155,False,ATL
52795,2024-03-18,2024-03-18 05:45,2024-03-18 07:49,LAX,SAN,B767,2.08,Turn,2,4,10357,10434,False,LAX
52796,2024-01-11,2024-01-11 08:30,2024-01-11 10:01,ORD,CMH,B757,1.52,Turn,2,3,10002,10031,False,ORD
52797,2024-04-10,2024-04-10 06:00,2024-04-10 09:48,ORD,MSP,B737,3.81,Multi-day,2,2,10016,10021,False,ORD
52798,2024-06-14,2024-06-14 06:15,2024-06-14 08:30,ATL,BNA,B767,2.25,Turn,2,4,10249,10153,False,ATL
52799,2024-03-07,2024-03-07 11:45,2024-03-07 14:40,ORD,PIT,B737,2.93,Turn,2,2,10087,10075,True,ORD
52800,2024-04-08,2024-04-08 15:00,2024-04-08 17:59,ORD,CMH,B737,2.99,Turn,2,2,10079,10004,False,ORD
52801,2024-05-24,2024-05-24 17:45,2024-05-24 20:06,ORD,IND,B787,2.36,Overnight,2,4,10095,10051,False,ORD
52802,2024-01-04,2024-01-04 10:45,2024-01-04 15:41,LAX,SJC,A320,4.95,Red-eye,2,2,10353,10401,False,LAX
52803,2024-04-30,2024-04-30 16:00,2024-04-30 21:20,JFK,DCA,B767,5.34,Red-eye,2,4,10444,10453,False,JFK
52804,2024-01-25,2024-01-25 18:45,2024-01-25 20:48,ATL,BNA,A320,2.06,Multi-day,2,2,10235,10164,False,ATL
52805,2024-01-30,2024-01-30 07:15,2024-01-30 09:58,DFW,ABQ,B757,2.72,Turn,2,3,10342,10260,False,DFW
52806,2024-02-15,2024-02-15 10:00,2024-02-15 14:27,ATL,MIA,B737,4.46,Overnight,2,2,10136,10182,False,ATL
52807,2024-06-09,2024-06-09 09:15,2024-06-09 11:57,ORD,STL,B767,2.71,Turn,2,4,10108,10114,False,ORD
52808,2024-03-09,2024-03-09 05:00,2024-03-09 08:36,ATL,TPA,B737,3.61,Turn,2,2,10172,10245,False,ATL
52809,2024-01-18,2024-01-18 11:45,2024-01-18 13:23,ATL,MSY,A320,1.65,Turn,2,2,10238,10196,False,ATL
52810,2024-02-03,2024-02-03 13:30,2024-02-03 18:46,ATL,CHS,B737,5.27,Turn,2,2,10187,10225,False,ATL
52811,2024-05-28,2024-05-28 12:30,2024-05-28 16:26,LAX,SFO,A320,3.93,Turn,2,2,10394,10408,False,LAX
52812,2024-05-14,2024-05-14 21:00,2024-05-15 00:55,DFW,OKC,B757,3.93,Turn,2,3,10302,10323,False,DFW
52813,2024-06-17,2024-06-17 05:30,2024-06-17 08:59,ORD,DTW,B757,3.5,Overnight,2,3,10043,10012,False,ORD
52814,2024-03-06,2024-03-06 10:00,2024-03-06 14:06,DFW,ABQ,B737,4.11,Multi-day,2,2,10251,10321,False,DFW
52815,2024-04-20,2024-04-20 07:45,2024-04-20 11:47,ATL,MSY,B757,4.05,Red-eye,2,3,10217,10176,False,ATL
52816,2024-01-31,2024-01-31 06:00,2024-01-31 10:22,ORD,IND,A320,4.37,Overnight,2,2,10090,10077,False,ORD
52817,2024-01-27,2024-01-27 10:30,2024-01-27 11:52,JFK,BDL,B737,1.38,Turn,2,2,10498,10473,False,JFK
52818,2024-06-18,2024-06-18 09:45,2024-06-18 14:25,ORD,STL,B787,4.68,Red-eye,2,4,10084,10082,False,ORD
52819,2024-04-25,2024-04-25 17:30,2024-04-25 18:41,ATL,BNA,B757,1.2,Overnight,2,3,10128,10194,False,ATL
52820,2024-04-14,2024-04-14 09:45,2024-04-14 12:21,ORD,MSP,B737,2.61,Overnight,2,2,10036,10056,False,ORD
52821,2024-02-28,2024-02-28 09:00,2024-02-28 11:45,ATL,TPA,B757,2.76,Turn,2,3,10195,10207,False,ATL
52822,2024-03-28,2024-03-28 08:45,2024-03-28 10:56,DFW,ABQ,A320,2.19,Turn,2,2,10272,10305,False,DFW
52823,2024-05-06,2024-05-06 17:45,2024-05-06 22:23,ORD,CLE,A320,4.63,Turn,2,2,10074,10120,False,ORD
52824,2024-01-25,2024-01-25 08:15,2024-01-25 10:02,ATL,MSY,B787,1.79,Multi-day,2,4,10232,10144,False,ATL
52825,2024-02-02,2024-02-02 10:45,2024-02-02 12:43,ATL,MCO,B757,1.98,Overnight,2,3,10203,10157,True,ATL
52826,2024-01-03,2024-01-03 17:30,2024-01-03 22:25,ORD,MKE,A320,4.93,Overnight,2,2,10015,10027,False,ORD
52827,2024-01-27,2024-01-27 22:15,2024-01-28 03:43,ORD,CMH,B757,5.48,Red-eye,2,3,10007,10109,False,ORD
52828,2024-05-14,2024-05-14 15:00,2024-05-14 17:12,LAX,PHX,B767,2.2,Turn,2,4,10361,10434,False,LAX
52829,2024-03-21,2024-03-21 18:15,2024-03-21 21:21,DFW,OKC,B737,3.11,Turn,2,2,10304,10315,False,DFW
52830,2024-03-21,2024-03-21 21:30,2024-03-22 02:37,JFK,BDL,A320,5.12,Turn,2,2,10448,10451,False,JFK
52831,2024-03-24,2024-03-24 12:15,2024-03-24 14:33,LAX,ONT,B787,2.31,Red-eye,2,4,10356,10434,False,LAX
52832,2024-01-18,2024-01-18 13:45,2024-01-18 18:16,DFW,HOU,B737,4.52,Red-eye,2,2,10251,10276,False,DFW
52833,2024-01-17,2024-01-17 12:00,2024-01-17 16:07,ORD,MSP,B737,4.12,Turn,2,2,10098,10120,False,ORD
52834,2024-03-30,2024-03-30 21:15,2024-03-31 00:12,ORD,DTW,A320,2.96,Turn,2,2,10098,10073,False,ORD
52835,2024-01-20,2024-01-20 09:00,2024-01-20 10:00,ORD,CLE,B767,1.01,Overnight,2,4,10079,10072,False,ORD
52836,2024-06-23,2024-06-23 09:30,2024-06-23 12:28,ORD,IND,B737,2.97,Turn,2,2,10087,10061,False,ORD
52837,2024-02-11,2024-02-11 09:45,2024-02-11 11:04,JFK,DCA,B787,1.33,Turn,2,4,10461,10452,True,JFK
52838,2024-03-03,2024-03-03 06:15,2024-03-03 07:28,ORD,MKE,B737,1.23,Turn,2,2,10035,10041,False,ORD
52839,2024-02-21,2024-02-21 17:00,2024-02-21 20:38,LAX,BUR,B737,3.65,Overnight,2,2,10429,10405,False,LAX
52840,2024-04-22,2024-04-22 07:15,2024-04-22 10:43,ATL,RDU,A321,3.47,Red-eye,2,3,10219,10185,False,ATL
52841,2024-02-09,2024-02-09 12:00,2024-02-09 13:43,ATL,CLT,A321,1.72,Multi-day,2,3,10214,10156,True,ATL
52842,2024-04-10,2024-04-10 15:30,2024-04-10 19:45,ATL,RDU,B737,4.26,Multi-day,2,2,10249,10148,False,ATL
52843,2024-03-28,2024-03-28 07:30,2024-03-28 11:23,LAX,LAS,A320,3.9,Turn,2,2,10416,10388,False,LAX
52844,2024-03-07,2024-03-07 16:30,2024-03-07 21:07,ORD,PIT,A320,4.63,Multi-day,2,2,10034,10066,False,ORD
52845,2024-03-27,2024-03-27 12:45,2024-03-27 14:57,LAX,BUR,A320,2.21,Overnight,2,2,10404,10386,False,LAX
52846,2024-06-18,2024-06-18 08:45,2024-06-18 11:57,ATL,CHS,A321,3.2,Overnight,2,3,10204,10245,False,ATL
52847,2024-01-25,2024-01-25 12:00,2024-01-25 14:03,LAX,SMF,B757,2.06,Overnight,2,3,10352,10423,False,LAX
52848,2024-01-11,2024-01-11 18:30,2024-01-11 20:51,ATL,MCO,A321,2.35,Turn,2,3,10232,10193,False,ATL
52849,2024-03-30,2024-03-30 06:45,2024-03-30 08:57,ORD,MSP,A320,2.22,Multi-day,2,2,10002,10006,False,ORD
52850,2024-06-08,2024-06-08 13:00,2024-06-08 18:27,DFW,TUL,B787,5.46,Turn,2,4,10302,10274,False,DFW
52851,2024-03-23,2024-03-23 19:30,2024-03-23 22:31,LAX,SMF,B737,3.03,Multi-day,2,2,10363,10360,False,LAX
52852,2024-04-27,2024-04-27 17:45,2024-04-27 19:34,LAX,ONT,A320,1.82,Multi-day,2,2,10363,10418,False,LAX
52853,2024-02-13,2024-02-13 11:30,2024-02-13 13:56,ORD,CMH,B737,2.44,Turn,2,2,10084,10077,False,ORD
52854,2024-01-02,2024-01-02 10:00,2024-01-02 14:01,ORD,MSP,A320,4.03,Turn,2,2,10059,10109,False,ORD
52855,2024-06-02,2024-06-02 16:30,2024-06-02 18:31,ORD,CLE,B737,2.03,Overnight,2,2,10034,10050,False,ORD
52856,2024-05-22,2024-05-22 05:15,2024-05-22 08:30,ATL,MSY,B757,3.27,Overnight,2,3,10250,10156,True,ATL
52857,2024-05-30,2024-05-30 05:45,2024-05-30 09:00,ATL,RDU,B757,3.25,Overnight,2,3,10154,10155,False,ATL
52858,2024-03-26,2024-03-26 07:45,2024-03-26 11:00,ATL,MSY,B757,3.26,Multi-day,2,3,10232,10131,False,ATL
52859,2024-05-31,2024-05-31 12:15,2024-05-31 17:03,JFK,BWI,B737,4.8,Turn,2,2,10496,10458,False,JFK
52860,2024-04-08,2024-04-08 11:00,2024-04-08 16:00,JFK,BDL,B737,5.01,Turn,2,2,10461,10454,True,JFK
52861,2024-03-04,2024-03-04 09:00,2024-03-04 13:01,ATL,RDU,B737,4.02,Multi-day,2,2,10159,10218,False,ATL
52862,2024-06-22,2024-06-22 08:15,2024-06-22 11:39,ORD,CLE,B737,3.41,Multi-day,2,2,10003,10104,False,ORD
52863,2024-02-06,2024-02-06 09:00,2024-02-06 14:07,JFK,SYR,A320,5.13,Overnight,2,2,10498,10441,False,JFK
52864,2024-03-04,2024-03-04 10:15,2024-03-04 11:49,ATL,MIA,A320,1.57,Turn,2,2,10204,10133,False,ATL
52865,2024-02-13,2024-02-13 13:15,2024-02-13 18:35,ORD,CMH,B737,5.34,Overnight,2,2,10035,10070,False,ORD
52866,2024-05-16,2024-05-16 06:00,2024-05-16 10:40,DFW,ELP,A321,4.67,Overnight,2,3,10307,10338,False,DFW
52867,2024-05-30,2024-05-30 06:15,2024-05-30 09:05,ORD,MKE,A321,2.85,Red-eye,2,3,10124,10038,False,ORD
52868,2024-05-07,2024-05-07 20:30,2024-05-08 01:38,ATL,CHS,B757,5.15,Turn,2,3,10203,10150,False,ATL
52869,2024-01-16,2024-01-16 12:00,2024-01-16 15:51,ORD,MKE,B757,3.86,Red-eye,2,3,10009,10051,False,ORD
52870,2024-04-26,2024-04-26 09:15,2024-04-26 13:35,LAX,SFO,A321,4.34,Turn,2,3,10411,10415,False,LAX
52871,2024-05-12,2024-05-12 05:15,2024-05-12 07:51,ORD,MSP,A321,2.62,Overnight,2,3,10029,10109,False,ORD
52872,2024-01-26,2024-01-26 09:30,2024-01-26 14:50,ATL,TPA,B767,5.35,Turn,2,4,10203,10210,False,ATL
52873,2024-05-22,2024-05-22 16:00,2024-05-22 17:41,JFK,BDL,A320,1.69,Overnight,2,2,10491,10459,False,JFK
52874,2024-01-10,2024-01-10 15:30,2024-01-10 18:59,DFW,AUS,B737,3.5,Multi-day,2,2,10310,10295,False,DFW
52875,2024-01-09,2024-01-09 07:45,2024-01-09 12:25,DFW,HOU,A320,4.67,Turn,2,2,10281,10325,False,DFW
52876,2024-03-24,2024-03-24 16:45,2024-03-24 22:07,ORD,DTW,A320,5.37,Red-eye,2,2,10007,10030,False,ORD
52877,2024-05-03,2024-05-03 15:00,2024-05-03 16:42,LAX,BUR,B737,1.71,Turn,2,2,10361,10405,False,LAX
52878,2024-03-06,2024-03-06 21:45,2024-03-06 23:57,DFW,ELP,A320,2.21,Turn,2,2,10301,10331,True,DFW
52879,2024-05-11,2024-05-11 10:45,2024-05-11 15:22,ORD,MSP,B737,4.63,Turn,2,2,10076,10031,False,ORD
52880,2024-05-18,2024-05-18 16:30,2024-05-18 19:23,LAX,BUR,A320,2.89,Overnight,2,2,10436,10424,False,LAX
52881,2024-05-09,2024-05-09 07:00,2024-05-09 09:32,LAX,SMF,B787,2.53,Turn,2,4,10407,10399,False,LAX
52882,2024-02-10,2024-02-10 11:00,2024-02-10 15:15,ORD,DTW,B767,4.26,Overnight,2,4,10111,10094,False,ORD
52883,2024-01-02,2024-01-02 07:15,2024-01-02 11:14,ORD,MSP,A320,3.99,Turn,2,2,10013,10020,False,ORD
52884,2024-05-01,2024-05-01 06:15,2024-05-01 08:17,ORD,MKE,A320,2.04,Overnight,2,2,10076,10070,False,ORD
52885,2024-05-06,2024-05-06 18:00,2024-05-06 21:17,ATL,MSY,B757,3.29,Turn,2,3,10212,10148,False,ATL
52886,2024-01-15,2024-01-15 07:00,2024-01-15 12:21,ATL,BNA,A321,5.35,Overnight,2,3,10136,10126,False,ATL
52887,2024-04-28,2024-04-28 11:15,2024-04-28 14:29,DFW,AUS,B737,3.24,Turn,2,2,10313,10257,False,DFW
52888,2024-01-05,2024-01-05 17:30,2024-01-05 22:25,ATL,BNA,B767,4.93,Turn,2,4,10238,10198,False,ATL
52889,2024-05-28,2024-05-28 21:00,2024-05-29 01:41,DFW,ELP,B757,4.69,Turn,2,3,10262,10346,False,DFW
52890,2024-06-08,2024-06-08 17:00,2024-06-08 18:31,ORD,PIT,B737,1.53,Red-eye,2,2,10052,10020,False,ORD
52891,2024-06-10,2024-06-10 20:45,2024-06-11 00:04,DFW,AUS,A321,3.33,Red-eye,2,3,10282,10312,False,DFW
52892,2024-05-13,2024-05-13 17:00,2024-05-13 18:16,DFW,SAT,B757,1.28,Turn,2,3,10277,10331,False,DFW
52893,2024-04-27,2024-04-27 05:45,2024-04-27 06:59,ATL,TPA,B767,1.24,Multi-day,2,4,10248,10185,False,ATL
52894,2024-06-04,2024-06-04 17:45,2024-06-04 23:12,DFW,ABQ,B767,5.46,Turn,2,4,10272,10350,False,DFW
52895,2024-01-09,2024-01-09 10:30,2024-01-09 13:32,ORD,CMH,B737,3.04,Turn,2,2,10112,10066,False,ORD
52896,2024-03-04,2024-03-04 06:00,2024-03-04 10:27,DFW,TUL,B787,4.45,Overnight,2,4,10287,10323,False,DFW
52897,2024-02-22,2024-02-22 10:30,2024-02-22 14:35,ATL,CHS,A321,4.09,Turn,2,3,10232,10194,False,ATL
52898,2024-04-16,2024-04-16 06:45,2024-04-16 09:08,LAX,ONT,A320,2.39,Multi-day,2,2,10411,10408,False,LAX
52899,2024-02-08,2024-02-08 05:30,2024-02-08 07:27,ATL,MSY,A321,1.96,Overnight,2,3,10205,10185,False,ATL
52900,2024-05-07,2024-05-07 08:00,2024-05-07 11:11,LAX,SJC,B737,3.19,Overnight,2,2,10432,10421,False,LAX
52901,2024-02-24,2024-02-24 12:15,2024-02-24 17:24,JFK,BOS,A321,5.16,Turn,2,3,10444,10485,False,JFK
52902,2024-04-06,2024-04-06 06:45,2024-04-06 09:46,ATL,BNA,B767,3.03,Multi-day,2,4,10249,10226,False,ATL
52903,2024-03-15,2024-03-15 13:15,2024-03-15 15:06,JFK,BDL,B737,1.86,Turn,2,2,10475,10488,False,JFK
52904,2024-06-05,2024-06-05 20:45,2024-06-05 23:53,LAX,LAS,B737,3.14,Overnight,2,2,10357,10364,True,LAX
52905,2024-05-29,2024-05-29 16:00,2024-05-29 17:22,ORD,MKE,B787,1.38,Turn,2,4,10034,10104,False,ORD
52906,2024-05-15,2024-05-15 10:00,2024-05-15 11:12,DFW,OKC,B737,1.2,Overnight,2,2,10342,10296,False,DFW
52907,2024-04-08,2024-04-08 17:30,2024-04-08 18:50,ATL,MSY,A320,1.34,Overnight,2,2,10204,10126,False,ATL
52908,2024-02-05,2024-02-05 18:15,2024-02-05 22:38,ORD,MSP,B787,4.4,Turn,2,4,10111,10063,False,ORD
52909,2024-04-03,2024-04-03 18:30,2024-04-03 20:35,JFK,ROC,A321,2.09,Overnight,2,3,10477,10464,True,JFK
52910,2024-05-07,2024-05-07 07:30,2024-05-07 09:48,LAX,BUR,A321,2.32,Turn,2,3,10432,10418,False,LAX
52911,2024-06-20,2024-06-20 08:30,2024-06-20 13:21,ORD,MSP,B737,4.86,Turn,2,2,10009,10010,False,ORD
52912,2024-05-23,2024-05-23 12:45,2024-05-23 14:24,LAX,ONT,B737,1.66,Turn,2,2,10372,10386,False,LAX
52913,2024-01-26,2024-01-26 09:30,2024-01-26 14:19,ORD,IND,B737,4.83,Overnight,2,2,10098,10113,False,ORD
52914,2024-01-13,2024-01-13 10:15,2024-01-13 12:13,LAX,SMF,A321,1.97,Overnight,2,3,10425,10402,False,LAX
52915,2024-01-19,2024-01-19 20:15,2024-01-19 22:39,ATL,TPA,A320,2.41,Overnight,2,2,10154,10231,False,ATL
52916,2024-05-19,2024-05-19 07:45,2024-05-19 13:01,ORD,PIT,B757,5.27,Turn,2,3,10067,10042,False,ORD
52917,2024-01-16,2024-01-16 10:45,2024-01-16 12:23,LAX,LAS,B737,1.64,Red-eye,2,2,10438,10408,False,LAX
52918,2024-02-11,2024-02-11 19:00,2024-02-12 00:28,LAX,SAN,B737,5.48,Turn,2,2,10407,10397,False,LAX
52919,2024-06-19,2024-06-19 09:30,2024-06-19 10:43,LAX,SMF,A320,1.23,Overnight,2,2,10363,10405,False,LAX
52920,2024-01-28,2024-01-28 05:15,2024-01-28 09:09,ATL,BNA,A320,3.9,Overnight,2,2,10170,10210,False,ATL
52921,2024-04-20,2024-04-20 07:45,2024-04-20 11:30,ORD,MKE,B767,3.76,Overnight,2,4,10033,10051,False,ORD
52922,2024-03-11,2024-03-11 11:15,2024-03-11 13:44,DFW,AUS,A321,2.5,Overnight,2,3,10259,10258,False,DFW
52923,2024-01-17,2024-01-17 09:45,2024-01-17 11:04,DFW,TUL,A321,1.33,Turn,2,3,10310,10260,False,DFW
52924,2024-03-08,2024-03-08 17:15,2024-03-08 18:23,DFW,OKC,B737,1.15,Red-eye,2,2,10343,10345,False,DFW
52925,2024-05-07,2024-05-07 05:30,2024-05-07 09:46,ATL,CLT,A320,4.28,Multi-day,2,2,10246,10166,False,ATL
52926,2024-02-12,2024-02-12 17:30,2024-02-12 22:48,LAX,SMF,A320,5.3,Turn,2,2,10412,10362,False,LAX
52927,2024-06-16,2024-06-16 12:15,2024-06-16 14:49,LAX,PHX,A321,2.58,Turn,2,3,10406,10378,False,LAX
52928,2024-06-29,2024-06-29 06:45,2024-06-29 11:21,LAX,SJC,B787,4.62,Turn,2,4,10416,10414,False,LAX
52929,2024-01-30,2024-01-30 05:45,2024-01-30 10:54,ATL,CLT,A320,5.15,Turn,2,2,10172,10243,True,ATL
52930,2024-03-09,2024-03-09 14:15,2024-03-09 17:27,DFW,LBB,A321,3.21,Multi-day,2,3,10319,10278,False,DFW
52931,2024-06-10,2024-06-10 18:15,2024-06-10 19:53,ORD,STL,B737,1.65,Red-eye,2,2,10016,10063,False,ORD
52932,2024-03-28,2024-03-28 20:15,2024-03-28 23:27,LAX,LAS,A320,3.21,Multi-day,2,2,10411,10440,False,LAX
52933,2024-06-14,2024-06-14 10:30,2024-06-14 15:32,ORD,PIT,A320,5.05,Turn,2,2,10067,10058,True,ORD
52934,2024-05-14,2024-05-14 17:30,2024-05-14 19:06,ORD,MKE,A320,1.61,Turn,2,2,10076,10032,False,ORD
52935,2024-01-17,2024-01-17 21:15,2024-01-18 02:05,ATL,MSY,B767,4.84,Overnight,2,4,10212,10131,False,ATL
52936,2024-05-05,2024-05-05 15:30,2024-05-05 17:11,DFW,ELP,B737,1.69,Multi-day,2,2,10302,10290,False,DFW
52937,2024-06-18,2024-06-18 05:45,2024-06-18 08:24,LAX,SAN,B737,2.66,Multi-day,2,2,10389,10435,False,LAX
52938,2024-03-19,2024-03-19 20:30,2024-03-19 22:18,ORD,PIT,B737,1.8,Turn,2,2,10015,10042,False,ORD
52939,2024-04-08,2024-04-08 20:00,2024-04-09 00:48,JFK,ALB,B737,4.8,Turn,2,2,10480,10494,False,JFK
52940,2024-01-02,2024-01-02 15:15,2024-01-02 18:23,ORD,MKE,A320,3.13,Overnight,2,2,10029,10104,False,ORD
52941,2024-05-25,2024-05-25 06:15,2024-05-25 10:54,LAX,BUR,B757,4.66,Turn,2,3,10406,10379,False,LAX
52942,2024-05-10,2024-05-10 07:00,2024-05-10 11:33,ATL,MIA,A320,4.55,Overnight,2,2,10172,10164,True,ATL
52943,2024-06-05,2024-06-05 07:00,2024-06-05 09:03,LAX,SFO,B737,2.06,Multi-day,2,2,10428,10434,True,LAX
52944,2024-03-16,2024-03-16 17:00,2024-03-16 18:41,JFK,SYR,B737,1.68,Overnight,2,2,10461,10472,False,JFK
52945,2024-03-25,2024-03-25 21:30,2024-03-25 23:23,ATL,MCO,B737,1.9,Overnight,2,2,10250,10173,False,ATL
52946,2024-05-08,2024-05-08 13:15,2024-05-08 17:53,ORD,DTW,B767,4.65,Overnight,2,4,10024,10051,False,ORD
52947,2024-01-18,2024-01-18 16:45,2024-01-18 19:01,LAX,SFO,A320,2.28,Overnight,2,2,10404,10382,True,LAX
52948,2024-06-08,2024-06-08 11:45,2024-06-08 13:48,ATL,MSY,B757,2.06,Overnight,2,3,10192,10153,False,ATL
52949,2024-06-19,2024-06-19 10:00,2024-06-19 14:13,ATL,CHS,B737,4.22,Turn,2,2,10214,10229,False,ATL
52950,2024-03-27,2024-03-27 20:45,2024-03-28 00:01,ATL,MIA,A320,3.28,Turn,2,2,10230,10197,False,ATL
52951,2024-03-17,2024-03-17 09:00,2024-03-17 10:28,LAX,ONT,A320,1.47,Turn,2,2,10410,10413,False,LAX
52952,2024-02-23,2024-02-23 05:30,2024-02-23 07:29,DFW,AUS,B737,1.99,Turn,2,2,10275,10280,False,DFW
52953,2024-03-19,2024-03-19 07:15,2024-03-19 09:45,LAX,SJC,B757,2.5,Multi-day,2,3,10396,10373,False,LAX
52954,2024-04-17,2024-04-17 18:00,2024-04-17 20:24,ATL,BNA,A320,2.41,Overnight,2,2,10204,10231,False,ATL
52955,2024-02-28,2024-02-28 10:45,2024-02-28 15:17,LAX,SFO,B757,4.54,Multi-day,2,3,10412,10367,False,LAX
52956,2024-03-13,2024-03-13 16:00,2024-03-13 18:27,ORD,STL,B787,2.45,Red-eye,2,4,10076,10028,False,ORD
